"Step","obs_best_seed2/11-29_10-38 - train/stats.tracking_error","obs_best_seed2/11-29_10-38 - train/stats.tracking_error__MIN","obs_best_seed2/11-29_10-38 - train/stats.tracking_error__MAX"
"8928","-0.012274520471692085","-0.012274520471692085","-0.012274520471692085"
"8952","-0.01235881820321083","-0.01235881820321083","-0.01235881820321083"
"8976","-0.012051556259393692","-0.012051556259393692","-0.012051556259393692"
"9000","-0.01200388465076685","-0.01200388465076685","-0.01200388465076685"
"9024","-0.012131374329328537","-0.012131374329328537","-0.012131374329328537"
"9048","-0.012086153961718082","-0.012086153961718082","-0.012086153961718082"
"9072","-0.011659916490316391","-0.011659916490316391","-0.011659916490316391"
"9096","-0.011853741481900215","-0.011853741481900215","-0.011853741481900215"
"9120","-0.011931157670915127","-0.011931157670915127","-0.011931157670915127"
"9144","-0.012483491562306881","-0.012483491562306881","-0.012483491562306881"
"9168","-0.012186212465167046","-0.012186212465167046","-0.012186212465167046"
"9192","-0.011745653115212917","-0.011745653115212917","-0.011745653115212917"
"9216","-0.011777655221521854","-0.011777655221521854","-0.011777655221521854"
"9240","-0.011745976284146309","-0.011745976284146309","-0.011745976284146309"
"9264","-0.011376638896763325","-0.011376638896763325","-0.011376638896763325"
"9288","-0.011635859496891499","-0.011635859496891499","-0.011635859496891499"
"9312","-0.011770577169954777","-0.011770577169954777","-0.011770577169954777"
"9336","-0.018547244369983673","-0.018547244369983673","-0.018547244369983673"
"9359","-0.03934032842516899","-0.03934032842516899","-0.03934032842516899"
"9382","-0.03743221238255501","-0.03743221238255501","-0.03743221238255501"
"9405","-0.03849068284034729","-0.03849068284034729","-0.03849068284034729"
"9428","-0.03265216574072838","-0.03265216574072838","-0.03265216574072838"
"9451","-0.03264212980866432","-0.03264212980866432","-0.03264212980866432"
"9474","-0.03156324103474617","-0.03156324103474617","-0.03156324103474617"
"9498","-0.03197764605283737","-0.03197764605283737","-0.03197764605283737"
"9522","-0.03056792914867401","-0.03056792914867401","-0.03056792914867401"
"9546","-0.02687162719666958","-0.02687162719666958","-0.02687162719666958"
"9570","-0.02459520287811756","-0.02459520287811756","-0.02459520287811756"
"9594","-0.021880794316530228","-0.021880794316530228","-0.021880794316530228"
"9618","-0.020970819517970085","-0.020970819517970085","-0.020970819517970085"
"9642","-0.020648378878831863","-0.020648378878831863","-0.020648378878831863"
"9666","-0.02016686089336872","-0.02016686089336872","-0.02016686089336872"
"9690","-0.019758885726332664","-0.019758885726332664","-0.019758885726332664"
"9714","-0.019134918227791786","-0.019134918227791786","-0.019134918227791786"
"9738","-0.021366380155086517","-0.021366380155086517","-0.021366380155086517"
"9762","-0.019524777308106422","-0.019524777308106422","-0.019524777308106422"
"9786","-0.018555158749222755","-0.018555158749222755","-0.018555158749222755"
"9810","-0.017843887209892273","-0.017843887209892273","-0.017843887209892273"
"9834","-0.017375286668539047","-0.017375286668539047","-0.017375286668539047"
"9858","-0.017900649458169937","-0.017900649458169937","-0.017900649458169937"
"9882","-0.019261885434389114","-0.019261885434389114","-0.019261885434389114"
"9906","-0.016589710488915443","-0.016589710488915443","-0.016589710488915443"
"9930","-0.016299139708280563","-0.016299139708280563","-0.016299139708280563"
"9954","-0.015597594901919365","-0.015597594901919365","-0.015597594901919365"
"9978","-0.014302666299045086","-0.014302666299045086","-0.014302666299045086"
"10002","-0.013815809041261673","-0.013815809041261673","-0.013815809041261673"
"10026","-0.013354232534766197","-0.013354232534766197","-0.013354232534766197"
"10050","-0.012861521914601326","-0.012861521914601326","-0.012861521914601326"
"10074","-0.012928132899105549","-0.012928132899105549","-0.012928132899105549"
"10098","-0.013232809491455555","-0.013232809491455555","-0.013232809491455555"
"10122","-0.015125787816941738","-0.015125787816941738","-0.015125787816941738"
"10146","-0.015217332169413567","-0.015217332169413567","-0.015217332169413567"
"10170","-0.01638300158083439","-0.01638300158083439","-0.01638300158083439"
"10194","-0.01626310870051384","-0.01626310870051384","-0.01626310870051384"
"10217","-0.02645711414515972","-0.02645711414515972","-0.02645711414515972"
"10241","-0.027062654495239258","-0.027062654495239258","-0.027062654495239258"
"10265","-0.02861689031124115","-0.02861689031124115","-0.02861689031124115"
"10289","-0.026616934686899185","-0.026616934686899185","-0.026616934686899185"
"10313","-0.024379417300224304","-0.024379417300224304","-0.024379417300224304"
"10337","-0.023015735670924187","-0.023015735670924187","-0.023015735670924187"
"10361","-0.019583649933338165","-0.019583649933338165","-0.019583649933338165"
"10385","-0.01806541718542576","-0.01806541718542576","-0.01806541718542576"
"10409","-0.017206178978085518","-0.017206178978085518","-0.017206178978085518"
"10433","-0.016495482996106148","-0.016495482996106148","-0.016495482996106148"
"10457","-0.01573215425014496","-0.01573215425014496","-0.01573215425014496"
"10481","-0.016877835616469383","-0.016877835616469383","-0.016877835616469383"
"10505","-0.014606676064431667","-0.014606676064431667","-0.014606676064431667"
"10529","-0.015546416863799095","-0.015546416863799095","-0.015546416863799095"
"10553","-0.014436092227697372","-0.014436092227697372","-0.014436092227697372"
"10577","-0.013827400282025337","-0.013827400282025337","-0.013827400282025337"
"10601","-0.013152189552783966","-0.013152189552783966","-0.013152189552783966"
"10625","-0.012587960809469223","-0.012587960809469223","-0.012587960809469223"
"10649","-0.012845892459154129","-0.012845892459154129","-0.012845892459154129"
"10673","-0.01258780900388956","-0.01258780900388956","-0.01258780900388956"
"10697","-0.012582683004438877","-0.012582683004438877","-0.012582683004438877"
"10721","-0.012441236525774002","-0.012441236525774002","-0.012441236525774002"
"10745","-0.012279586866497993","-0.012279586866497993","-0.012279586866497993"
"10769","-0.012481531128287315","-0.012481531128287315","-0.012481531128287315"
"10793","-0.01219091285020113","-0.01219091285020113","-0.01219091285020113"
"10817","-0.012542587704956532","-0.012542587704956532","-0.012542587704956532"
"10841","-0.012058483436703682","-0.012058483436703682","-0.012058483436703682"
"10865","-0.01194748468697071","-0.01194748468697071","-0.01194748468697071"
"10889","-0.012435519136488438","-0.012435519136488438","-0.012435519136488438"
"10913","-0.012342403642833233","-0.012342403642833233","-0.012342403642833233"
"10937","-0.012210400775074959","-0.012210400775074959","-0.012210400775074959"
"10961","-0.012363497167825699","-0.012363497167825699","-0.012363497167825699"
"10985","-0.012372985482215881","-0.012372985482215881","-0.012372985482215881"
"11009","-0.012121740728616714","-0.012121740728616714","-0.012121740728616714"
"11033","-0.01170822698622942","-0.01170822698622942","-0.01170822698622942"
"11057","-0.011981331743299961","-0.011981331743299961","-0.011981331743299961"
"11081","-0.012157761491835117","-0.012157761491835117","-0.012157761491835117"
"11105","-0.011723765172064304","-0.011723765172064304","-0.011723765172064304"
"11129","-0.011714247986674309","-0.011714247986674309","-0.011714247986674309"
"11153","-0.011860184371471405","-0.011860184371471405","-0.011860184371471405"
"11177","-0.012040819972753525","-0.012040819972753525","-0.012040819972753525"
"11201","-0.011752942577004433","-0.011752942577004433","-0.011752942577004433"
"11225","-0.011612612754106522","-0.011612612754106522","-0.011612612754106522"
"11249","-0.011309760622680187","-0.011309760622680187","-0.011309760622680187"
"11273","-0.01122344471514225","-0.01122344471514225","-0.01122344471514225"
"11297","-0.011091797612607479","-0.011091797612607479","-0.011091797612607479"
"11321","-0.01133397314697504","-0.01133397314697504","-0.01133397314697504"
"11345","-0.011990650556981564","-0.011990650556981564","-0.011990650556981564"
"11369","-0.01331348530948162","-0.01331348530948162","-0.01331348530948162"
"11393","-0.01980350911617279","-0.01980350911617279","-0.01980350911617279"
"11417","-0.020405104383826256","-0.020405104383826256","-0.020405104383826256"
"11441","-0.019036808982491493","-0.019036808982491493","-0.019036808982491493"
"11465","-0.01734362356364727","-0.01734362356364727","-0.01734362356364727"
"11489","-0.02043243683874607","-0.02043243683874607","-0.02043243683874607"
"11513","-0.018816359341144562","-0.018816359341144562","-0.018816359341144562"
"11537","-0.017422765493392944","-0.017422765493392944","-0.017422765493392944"
"11561","-0.016124334186315536","-0.016124334186315536","-0.016124334186315536"
"11585","-0.014856558293104172","-0.014856558293104172","-0.014856558293104172"
"11609","-0.014473979361355305","-0.014473979361355305","-0.014473979361355305"
"11633","-0.014010409824550152","-0.014010409824550152","-0.014010409824550152"
"11657","-0.014118995517492294","-0.014118995517492294","-0.014118995517492294"
"11681","-0.015205034986138344","-0.015205034986138344","-0.015205034986138344"
"11705","-0.01430381741374731","-0.01430381741374731","-0.01430381741374731"
"11729","-0.013592586852610111","-0.013592586852610111","-0.013592586852610111"
"11753","-0.012974639423191547","-0.012974639423191547","-0.012974639423191547"
"11777","-0.013505754992365837","-0.013505754992365837","-0.013505754992365837"
"11801","-0.013912683352828026","-0.013912683352828026","-0.013912683352828026"
"11825","-0.013714533299207687","-0.013714533299207687","-0.013714533299207687"
"11849","-0.012587035074830055","-0.012587035074830055","-0.012587035074830055"
"11873","-0.012449665926396847","-0.012449665926396847","-0.012449665926396847"
"11897","-0.012597525492310524","-0.012597525492310524","-0.012597525492310524"
"11921","-0.012144992128014565","-0.012144992128014565","-0.012144992128014565"
"11945","-0.012042155489325523","-0.012042155489325523","-0.012042155489325523"
"11969","-0.011912829242646694","-0.011912829242646694","-0.011912829242646694"
"11993","-0.011591202579438686","-0.011591202579438686","-0.011591202579438686"
"12017","-0.011233904398977757","-0.011233904398977757","-0.011233904398977757"
"12041","-0.011466708965599537","-0.011466708965599537","-0.011466708965599537"
"12065","-0.011252524331212044","-0.011252524331212044","-0.011252524331212044"
"12089","-0.01154312677681446","-0.01154312677681446","-0.01154312677681446"
"12113","-0.011461028829216957","-0.011461028829216957","-0.011461028829216957"
"12137","-0.011364413425326347","-0.011364413425326347","-0.011364413425326347"
"12161","-0.01145843230187893","-0.01145843230187893","-0.01145843230187893"
"12185","-0.01144951581954956","-0.01144951581954956","-0.01144951581954956"
"12209","-0.0113393384963274","-0.0113393384963274","-0.0113393384963274"
"12233","-0.011182835325598717","-0.011182835325598717","-0.011182835325598717"
"12257","-0.010804659686982632","-0.010804659686982632","-0.010804659686982632"
"12281","-0.01076225470751524","-0.01076225470751524","-0.01076225470751524"
"12305","-0.01106499508023262","-0.01106499508023262","-0.01106499508023262"
"12329","-0.010745200328528881","-0.010745200328528881","-0.010745200328528881"
"12353","-0.01102373655885458","-0.01102373655885458","-0.01102373655885458"
"12377","-0.010936256498098373","-0.010936256498098373","-0.010936256498098373"
"12401","-0.010773317888379097","-0.010773317888379097","-0.010773317888379097"
"12425","-0.011060786433517933","-0.011060786433517933","-0.011060786433517933"
"12449","-0.011059616692364216","-0.011059616692364216","-0.011059616692364216"
"12473","-0.011040288023650646","-0.011040288023650646","-0.011040288023650646"
"12497","-0.011120309121906757","-0.011120309121906757","-0.011120309121906757"
"12521","-0.011032290756702423","-0.011032290756702423","-0.011032290756702423"
"12545","-0.010802360251545906","-0.010802360251545906","-0.010802360251545906"
"12569","-0.010941103100776672","-0.010941103100776672","-0.010941103100776672"
"12593","-0.01093087624758482","-0.01093087624758482","-0.01093087624758482"
"12617","-0.010860294103622437","-0.010860294103622437","-0.010860294103622437"
"12641","-0.010932941921055317","-0.010932941921055317","-0.010932941921055317"
"12665","-0.01101978961378336","-0.01101978961378336","-0.01101978961378336"
"12689","-0.010934380814433098","-0.010934380814433098","-0.010934380814433098"
"12713","-0.010827476158738136","-0.010827476158738136","-0.010827476158738136"
"12737","-0.01083914190530777","-0.01083914190530777","-0.01083914190530777"
"12761","-0.011140908114612103","-0.011140908114612103","-0.011140908114612103"
"12785","-0.010823366232216358","-0.010823366232216358","-0.010823366232216358"
"12809","-0.011825996451079845","-0.011825996451079845","-0.011825996451079845"
"12833","-0.011841095052659512","-0.011841095052659512","-0.011841095052659512"
"12857","-0.01255127415060997","-0.01255127415060997","-0.01255127415060997"
"12881","-0.0139573123306036","-0.0139573123306036","-0.0139573123306036"
"12905","-0.01511409878730774","-0.01511409878730774","-0.01511409878730774"
"12929","-0.017945611849427223","-0.017945611849427223","-0.017945611849427223"
"12953","-0.016130320727825165","-0.016130320727825165","-0.016130320727825165"
"12977","-0.014534777961671352","-0.014534777961671352","-0.014534777961671352"
"13001","-0.013645692728459835","-0.013645692728459835","-0.013645692728459835"
"13025","-0.01301383413374424","-0.01301383413374424","-0.01301383413374424"
"13049","-0.013362362049520016","-0.013362362049520016","-0.013362362049520016"
"13073","-0.013654610142111778","-0.013654610142111778","-0.013654610142111778"
"13097","-0.012065215967595577","-0.012065215967595577","-0.012065215967595577"
"13121","-0.012201217003166676","-0.012201217003166676","-0.012201217003166676"
"13145","-0.01194707490503788","-0.01194707490503788","-0.01194707490503788"
"13169","-0.013630961999297142","-0.013630961999297142","-0.013630961999297142"
"13193","-0.014979744330048561","-0.014979744330048561","-0.014979744330048561"
"13217","-0.012999355792999268","-0.012999355792999268","-0.012999355792999268"
"13241","-0.013883632607758045","-0.013883632607758045","-0.013883632607758045"
"13265","-0.012969057075679302","-0.012969057075679302","-0.012969057075679302"
"13289","-0.012896484695374966","-0.012896484695374966","-0.012896484695374966"
"13313","-0.012863831594586372","-0.012863831594586372","-0.012863831594586372"
"13337","-0.012895774096250534","-0.012895774096250534","-0.012895774096250534"
"13361","-0.012835354544222355","-0.012835354544222355","-0.012835354544222355"
"13385","-0.013023118488490582","-0.013023118488490582","-0.013023118488490582"
"13409","-0.01238306425511837","-0.01238306425511837","-0.01238306425511837"
"13433","-0.012026572600007057","-0.012026572600007057","-0.012026572600007057"
"13457","-0.012023928575217724","-0.012023928575217724","-0.012023928575217724"
"13481","-0.011866379529237747","-0.011866379529237747","-0.011866379529237747"
"13505","-0.011932995170354843","-0.011932995170354843","-0.011932995170354843"
"13529","-0.011665563099086285","-0.011665563099086285","-0.011665563099086285"
"13553","-0.011336421594023705","-0.011336421594023705","-0.011336421594023705"
"13577","-0.011193753220140934","-0.011193753220140934","-0.011193753220140934"
"13601","-0.01111915335059166","-0.01111915335059166","-0.01111915335059166"
"13625","-0.010675649158656597","-0.010675649158656597","-0.010675649158656597"
"13649","-0.010736027732491493","-0.010736027732491493","-0.010736027732491493"
"13673","-0.011106956750154495","-0.011106956750154495","-0.011106956750154495"
"13697","-0.011218405328691006","-0.011218405328691006","-0.011218405328691006"
"13721","-0.010961433872580528","-0.010961433872580528","-0.010961433872580528"
"13745","-0.010892005637288094","-0.010892005637288094","-0.010892005637288094"
"13769","-0.011044560000300407","-0.011044560000300407","-0.011044560000300407"
"13793","-0.01110712718218565","-0.01110712718218565","-0.01110712718218565"
"13817","-0.010992439463734627","-0.010992439463734627","-0.010992439463734627"
"13841","-0.010948490351438522","-0.010948490351438522","-0.010948490351438522"
"13865","-0.011442168615758419","-0.011442168615758419","-0.011442168615758419"
"13889","-0.010965511202812195","-0.010965511202812195","-0.010965511202812195"
"13913","-0.011152590624988079","-0.011152590624988079","-0.011152590624988079"
"13937","-0.01112333219498396","-0.01112333219498396","-0.01112333219498396"
"13961","-0.010842657648026943","-0.010842657648026943","-0.010842657648026943"
"13985","-0.011233748868107796","-0.011233748868107796","-0.011233748868107796"
"14009","-0.010930863209068775","-0.010930863209068775","-0.010930863209068775"
"14034","-0.01098213903605938","-0.01098213903605938","-0.01098213903605938"
"14058","-0.010831265710294247","-0.010831265710294247","-0.010831265710294247"
"14082","-0.011092373169958591","-0.011092373169958591","-0.011092373169958591"
"14106","-0.011168091557919979","-0.011168091557919979","-0.011168091557919979"
"14130","-0.011339613236486912","-0.011339613236486912","-0.011339613236486912"
"14154","-0.011834293603897095","-0.011834293603897095","-0.011834293603897095"
"14178","-0.01240876317024231","-0.01240876317024231","-0.01240876317024231"
"14202","-0.01468207873404026","-0.01468207873404026","-0.01468207873404026"
"14226","-0.015140906907618046","-0.015140906907618046","-0.015140906907618046"
"14250","-0.012391215190291405","-0.012391215190291405","-0.012391215190291405"
"14274","-0.0124512342736125","-0.0124512342736125","-0.0124512342736125"
"14298","-0.01605479046702385","-0.01605479046702385","-0.01605479046702385"
"14322","-0.027829712256789207","-0.027829712256789207","-0.027829712256789207"
"14346","-0.019769424572587013","-0.019769424572587013","-0.019769424572587013"
"14370","-0.018537260591983795","-0.018537260591983795","-0.018537260591983795"
"14394","-0.016437001526355743","-0.016437001526355743","-0.016437001526355743"
"14418","-0.01611139066517353","-0.01611139066517353","-0.01611139066517353"
"14442","-0.015955206006765366","-0.015955206006765366","-0.015955206006765366"
"14466","-0.01577993854880333","-0.01577993854880333","-0.01577993854880333"
"14490","-0.021275071427226067","-0.021275071427226067","-0.021275071427226067"
"14514","-0.019231148064136505","-0.019231148064136505","-0.019231148064136505"
"14538","-0.017994195222854614","-0.017994195222854614","-0.017994195222854614"
"14562","-0.018126413226127625","-0.018126413226127625","-0.018126413226127625"
"14586","-0.017220040783286095","-0.017220040783286095","-0.017220040783286095"
"14610","-0.0159318707883358","-0.0159318707883358","-0.0159318707883358"
"14634","-0.014908850193023682","-0.014908850193023682","-0.014908850193023682"
"14658","-0.014517558738589287","-0.014517558738589287","-0.014517558738589287"
"14682","-0.013571151532232761","-0.013571151532232761","-0.013571151532232761"
"14706","-0.012831388972699642","-0.012831388972699642","-0.012831388972699642"
"14730","-0.012618995271623135","-0.012618995271623135","-0.012618995271623135"
"14754","-0.012582387775182724","-0.012582387775182724","-0.012582387775182724"
"14778","-0.012012876570224762","-0.012012876570224762","-0.012012876570224762"
"14802","-0.011711747385561466","-0.011711747385561466","-0.011711747385561466"
"14826","-0.011732691898941994","-0.011732691898941994","-0.011732691898941994"
"14850","-0.011862204410135746","-0.011862204410135746","-0.011862204410135746"
"14874","-0.011697964742779732","-0.011697964742779732","-0.011697964742779732"
"14898","-0.011915539391338825","-0.011915539391338825","-0.011915539391338825"
"14922","-0.01178492046892643","-0.01178492046892643","-0.01178492046892643"
"14946","-0.011591593734920025","-0.011591593734920025","-0.011591593734920025"
"14970","-0.0114807840436697","-0.0114807840436697","-0.0114807840436697"
"14994","-0.011424707248806953","-0.011424707248806953","-0.011424707248806953"
"15018","-0.011478597298264503","-0.011478597298264503","-0.011478597298264503"
"15042","-0.011336591094732285","-0.011336591094732285","-0.011336591094732285"
"15066","-0.011109626851975918","-0.011109626851975918","-0.011109626851975918"
"15090","-0.01105280127376318","-0.01105280127376318","-0.01105280127376318"
"15114","-0.011127171106636524","-0.011127171106636524","-0.011127171106636524"
"15138","-0.011014069430530071","-0.011014069430530071","-0.011014069430530071"
"15162","-0.0110647426918149","-0.0110647426918149","-0.0110647426918149"
"15186","-0.010845663025975227","-0.010845663025975227","-0.010845663025975227"
"15210","-0.010599744506180286","-0.010599744506180286","-0.010599744506180286"
"15234","-0.010812702588737011","-0.010812702588737011","-0.010812702588737011"
"15258","-0.011167824268341064","-0.011167824268341064","-0.011167824268341064"
"15282","-0.0111045241355896","-0.0111045241355896","-0.0111045241355896"
"15306","-0.010886657051742077","-0.010886657051742077","-0.010886657051742077"
"15330","-0.01058455090969801","-0.01058455090969801","-0.01058455090969801"
"15354","-0.010726365260779858","-0.010726365260779858","-0.010726365260779858"
"15378","-0.010816683992743492","-0.010816683992743492","-0.010816683992743492"
